uid,text,fluency,omission,addition,repetition,evaluator_name,language_code,eid,team_name,category,triple_count,tripleset,stratum,sample_id,reference_text,system
ga_55,"Chum Traein Maighdean mhara, a léirigh Spiaireacht. Leanann Imagine, dheimhnigh ag FIMI, Maighdean mhara.",3,True,True,True,A005,ga,1673,team_b,MusicalWork,4,Mermaid_(Train_song) | musicalBand | Train_(band)<br>Mermaid_(Train_song) | producer | Espionage_(production_team)<br>Mermaid_(Train_song) | followedBy | Imagine_(John_Lennon_song)<br>Imagine_(John_Lennon_song) | certification | FIMI,MusicalWork#4,55,Scríobh an banna Train an t-amhrán Mermaid agus léirigh an fhoireann léiriúcháin Espionage é. Eisíodh leagan an bhanna den amhrán Imagine le John Lennon tar éis an amhráin. Ghnóthaigh an t-amhrán bunaidh Imagine le John Lennon deimhniú FIMI.,ref
ga_255,Is é an fhoireann táirgeachta Espionage an t-aisteoir de Mermaid (an chineáil ceoil) a tháinig ina dhiaidh sin le Imagine.  Is é FIMI an cód taifeadáin do Imagine (an t-amhrán John Lennon).,4,False,False,True,A007,ga,1673,team_a,MusicalWork,4,Mermaid_(Train_song) | musicalBand | Train_(band)<br>Mermaid_(Train_song) | producer | Espionage_(production_team)<br>Mermaid_(Train_song) | followedBy | Imagine_(John_Lennon_song)<br>Imagine_(John_Lennon_song) | certification | FIMI,MusicalWork#4,55,Scríobh an banna Train an t-amhrán Mermaid agus léirigh an fhoireann léiriúcháin Espionage é. Eisíodh leagan an bhanna den amhrán Imagine le John Lennon tar éis an amhráin. Ghnóthaigh an t-amhrán bunaidh Imagine le John Lennon deimhniú FIMI.,ref
ga_456,"Reáchtálann ENAIRE, a fheidhmíonn do Mhaidrid, an Adolfo Suárez Madrid–Barajas Airport, atá 610 meters os cionn leibhéal na farraige. Is é fad an rúidbhealaigh d'Adolfo Suárez Madrid–Barajas Airport ná 3,500 troigh.",4,True,True,True,A006,ga,1337,team_b,Airport,4,Adolfo_Suárez_Madrid–Barajas_Airport | operatingOrganisation | ENAIRE<br>ENAIRE | city | Madrid<br>Adolfo_Suárez_Madrid–Barajas_Airport | runwayLength | 3500.0<br>Adolfo_Suárez_Madrid–Barajas_Airport | elevationAboveTheSeaLevel | 610.0,Airport#4,56,"""Oibrítear Aerfort Adolfo Suarez Mhaidrid-Barajas ag ENAIRE i Maidrid, tá rúidbhealach 3,500 ar fad aige agus tá sé 610.0 méadar os cionn leibhéal na mara.""",ref
ga_156,"Tá Aerfort Adolfo Suárez Maidrid-Barajas á oibriú ag ENAIRE, atá lonnaithe i Maidrid. Is é fad an rúidbhealaigh ná 3500.0 méadar agus is é 610.0 méadar an t-ingearchló os cionn leibhéal na farraige.",5,True,False,True,A008,ga,1337,team_g,Airport,4,Adolfo_Suárez_Madrid–Barajas_Airport | operatingOrganisation | ENAIRE<br>ENAIRE | city | Madrid<br>Adolfo_Suárez_Madrid–Barajas_Airport | runwayLength | 3500.0<br>Adolfo_Suárez_Madrid–Barajas_Airport | elevationAboveTheSeaLevel | 610.0,Airport#4,56,"""Oibrítear Aerfort Adolfo Suarez Mhaidrid-Barajas ag ENAIRE i Maidrid, tá rúidbhealach 3,500 ar fad aige agus tá sé 610.0 méadar os cionn leibhéal na mara.""",ref
ga_356,"Is é ENAIRE, atá lonnaithe i Madrid, a reáchtálann Aerfort Adolfo Suarez Madrid-Barajas. Tá fad rúidbhealaigh 3500.0 aige agus tá sé 610.0 méadar os cionn leibhéal na mara.",3,True,True,True,A009,ga,1337,team_d,Airport,4,Adolfo_Suárez_Madrid–Barajas_Airport | operatingOrganisation | ENAIRE<br>ENAIRE | city | Madrid<br>Adolfo_Suárez_Madrid–Barajas_Airport | runwayLength | 3500.0<br>Adolfo_Suárez_Madrid–Barajas_Airport | elevationAboveTheSeaLevel | 610.0,Airport#4,56,"""Oibrítear Aerfort Adolfo Suarez Mhaidrid-Barajas ag ENAIRE i Maidrid, tá rúidbhealach 3,500 ar fad aige agus tá sé 610.0 méadar os cionn leibhéal na mara.""",ref
ga_56,Is é ENAIRE an eagraíocht oibríochtúil don Aerfort Adolfo Suarez Madrid-Barajas atá suite 610 méadar os cionn leibhéal na farraige agus tá fad an réimbhealach de 3500.  Tá ENAIRE suite i Madrid.,5,True,True,True,A005,ga,1337,team_a,Airport,4,Adolfo_Suárez_Madrid–Barajas_Airport | operatingOrganisation | ENAIRE<br>ENAIRE | city | Madrid<br>Adolfo_Suárez_Madrid–Barajas_Airport | runwayLength | 3500.0<br>Adolfo_Suárez_Madrid–Barajas_Airport | elevationAboveTheSeaLevel | 610.0,Airport#4,56,"""Oibrítear Aerfort Adolfo Suarez Mhaidrid-Barajas ag ENAIRE i Maidrid, tá rúidbhealach 3,500 ar fad aige agus tá sé 610.0 méadar os cionn leibhéal na mara.""",ref
ga_256,"""Oibrítear Aerfort Adolfo Suarez Mhaidrid-Barajas ag ENAIRE i Maidrid, tá rúidbhealach 3,500 ar fad aige agus tá sé 610.0 méadar os cionn leibhéal na mara.""",3,True,True,True,A007,ga,1337,refs,Airport,4,Adolfo_Suárez_Madrid–Barajas_Airport | operatingOrganisation | ENAIRE<br>ENAIRE | city | Madrid<br>Adolfo_Suárez_Madrid–Barajas_Airport | runwayLength | 3500.0<br>Adolfo_Suárez_Madrid–Barajas_Airport | elevationAboveTheSeaLevel | 610.0,Airport#4,56,"""Oibrítear Aerfort Adolfo Suarez Mhaidrid-Barajas ag ENAIRE i Maidrid, tá rúidbhealach 3,500 ar fad aige agus tá sé 610.0 méadar os cionn leibhéal na mara.""",ref
ga_457,Ba é apoapsas 1147 Stavropolis ná 418476000000.0 agus cuireadh ar fáil ar an 11 Meitheamh 1929.,3,False,False,True,A006,ga,781,team_d,CelestialBody,2,1147_Stavropolis | apoapsis | 418476000000.0<br>1147_Stavropolis | discovered | 1929-06-11,CelestialBody#2,57,Aimsíodh 1147 Stavropolis an 11 Meitheamh 1929 agus is astaróideach é ag a bhfuil apaipsis de 418476000000.0.,ref
ga_157,Aimsíodh 1147 Stavropolis an 11 Meitheamh 1929 agus is astaróideach é ag a bhfuil apaipsis de 418476000000.0.,5,True,False,True,A008,ga,781,refs,CelestialBody,2,1147_Stavropolis | apoapsis | 418476000000.0<br>1147_Stavropolis | discovered | 1929-06-11,CelestialBody#2,57,Aimsíodh 1147 Stavropolis an 11 Meitheamh 1929 agus is astaróideach é ag a bhfuil apaipsis de 418476000000.0.,ref
ga_357,Tá apopsis ag 1147 Stavropolis de 418476000000.0 agus fuair sé amach ar 11 Iúil 1929.,1,True,True,True,A009,ga,781,team_a,CelestialBody,2,1147_Stavropolis | apoapsis | 418476000000.0<br>1147_Stavropolis | discovered | 1929-06-11,CelestialBody#2,57,Aimsíodh 1147 Stavropolis an 11 Meitheamh 1929 agus is astaróideach é ag a bhfuil apaipsis de 418476000000.0.,ref
ga_57,"Thángthas ar 1147 Stavropolis ar an 11 Meitheamh, 1929 agus tá apoapsis de 418,476,000,000.0 ann.",3,True,True,True,A005,ga,781,team_g,CelestialBody,2,1147_Stavropolis | apoapsis | 418476000000.0<br>1147_Stavropolis | discovered | 1929-06-11,CelestialBody#2,57,Aimsíodh 1147 Stavropolis an 11 Meitheamh 1929 agus is astaróideach é ag a bhfuil apaipsis de 418476000000.0.,ref
ga_257,"Is é apaisis 1147 Stavropolis, a aimsíodh ar 11 Meitheamh 1929, ná 418,476,000,000.",5,True,True,True,A007,ga,781,team_b,CelestialBody,2,1147_Stavropolis | apoapsis | 418476000000.0<br>1147_Stavropolis | discovered | 1929-06-11,CelestialBody#2,57,Aimsíodh 1147 Stavropolis an 11 Meitheamh 1929 agus is astaróideach é ag a bhfuil apaipsis de 418476000000.0.,ref
ga_458,Tá dlús daonra ag Ciudad Ayala de 1604.0 agus tá an rialtóir ina stiúrthóir. Tá an UTC offset de 6.,3,False,False,True,A006,ga,1652,team_a,City,3,Ciudad_Ayala | populationDensity | 1604.0<br>Ciudad_Ayala | utcOffset | −6<br>Ciudad_Ayala | leaderTitle | Governator,City#3,58,"""In Ciudad Ayala,is é an dlús daonra is 1604.0, is é an cúiteamh AUL -6, agus tugtar an gobharnóir ar an gceannaire.""",ref
ga_158,"Is é an dlús daonra de Chiudad Ayala, atá fritháireamh UTC de −6 aige, ná 1,604. Rialaíonn an Gobharnóir Ciudad Ayala.",2,True,True,False,A008,ga,1652,team_b,City,3,Ciudad_Ayala | populationDensity | 1604.0<br>Ciudad_Ayala | utcOffset | −6<br>Ciudad_Ayala | leaderTitle | Governator,City#3,58,"""In Ciudad Ayala,is é an dlús daonra is 1604.0, is é an cúiteamh AUL -6, agus tugtar an gobharnóir ar an gceannaire.""",ref
ga_358,Tá dlús daonra 1604.0 ag Ciudad Ayala agus tá sé suite i gcrios ama UTC -6. Gobharnóir is teideal dá cheannaire.,3,True,True,True,A009,ga,1652,team_g,City,3,Ciudad_Ayala | populationDensity | 1604.0<br>Ciudad_Ayala | utcOffset | −6<br>Ciudad_Ayala | leaderTitle | Governator,City#3,58,"""In Ciudad Ayala,is é an dlús daonra is 1604.0, is é an cúiteamh AUL -6, agus tugtar an gobharnóir ar an gceannaire.""",ref
ga_58,"""In Ciudad Ayala,is é an dlús daonra is 1604.0, is é an cúiteamh AUL -6, agus tugtar an gobharnóir ar an gceannaire.""",3,True,True,True,A005,ga,1652,refs,City,3,Ciudad_Ayala | populationDensity | 1604.0<br>Ciudad_Ayala | utcOffset | −6<br>Ciudad_Ayala | leaderTitle | Governator,City#3,58,"""In Ciudad Ayala,is é an dlús daonra is 1604.0, is é an cúiteamh AUL -6, agus tugtar an gobharnóir ar an gceannaire.""",ref
ga_258,Tá dlús daonra 1604.0 ag Ciudad Ayala agus tá an cúiteamh utic aige 6. Is é ceannaire Ciudad Ayala ná an Riarthóir.,3,False,False,True,A007,ga,1652,team_d,City,3,Ciudad_Ayala | populationDensity | 1604.0<br>Ciudad_Ayala | utcOffset | −6<br>Ciudad_Ayala | leaderTitle | Governator,City#3,58,"""In Ciudad Ayala,is é an dlús daonra is 1604.0, is é an cúiteamh AUL -6, agus tugtar an gobharnóir ar an gceannaire.""",ref
ga_459,Is scannán é Super Capers ina bhfuil príomhpháirt ag Tom Lister Jr.,5,True,True,True,A006,ga,1577,refs,Film,1,"Super_Capers | starring | Tom_Lister,_Jr.",Film#1,59,Is scannán é Super Capers ina bhfuil príomhpháirt ag Tom Lister Jr.,ref
ga_159,Tomlister Jr. réaltaí i Super capers.,1,True,True,True,A008,ga,1577,team_a,Film,1,"Super_Capers | starring | Tom_Lister,_Jr.",Film#1,59,Is scannán é Super Capers ina bhfuil príomhpháirt ag Tom Lister Jr.,ref
ga_359,"Tá príomhpháirt i Super Capers ag Tom Lister, Jr.",3,True,True,True,A009,ga,1577,team_b,Film,1,"Super_Capers | starring | Tom_Lister,_Jr.",Film#1,59,Is scannán é Super Capers ina bhfuil príomhpháirt ag Tom Lister Jr.,ref
ga_59,"Is iad na Super Capers ina phríomhpháirtí, Tom Lister Jr.",3,False,True,True,A005,ga,1577,team_d,Film,1,"Super_Capers | starring | Tom_Lister,_Jr.",Film#1,59,Is scannán é Super Capers ina bhfuil príomhpháirt ag Tom Lister Jr.,ref
ga_259,"Is iad Tom Lister, Jr. na réaltaí sa scannán Super Capers.",4,True,False,True,A007,ga,1577,team_g,Film,1,"Super_Capers | starring | Tom_Lister,_Jr.",Film#1,59,Is scannán é Super Capers ina bhfuil príomhpháirt ag Tom Lister Jr.,ref
ga_460,"Tá 0004319 ina aitheantóir IMDb ar MhcVeagh of the South Seas, a scríobh Harry Carey.",2,False,False,True,A006,ga,719,team_b,Film,2,McVeagh_of_the_South_Seas | imdbId | 0004319<br>McVeagh_of_the_South_Seas | writer | Harry_Carey_(actor_born_1878),Film#2,60,Scríobh Harry Carey (aisteoir a rugadh i 1878) McVeagh of the South Seas lena mbaineann ID IMBd 0004319.,ref
ga_160,Scríobh Harry Carey (aisteoir a rugadh 1878) McVeagh of the South Seas agus tá ID IMDB de 0004319 aige.,4,True,True,True,A008,ga,719,team_g,Film,2,McVeagh_of_the_South_Seas | imdbId | 0004319<br>McVeagh_of_the_South_Seas | writer | Harry_Carey_(actor_born_1878),Film#2,60,Scríobh Harry Carey (aisteoir a rugadh i 1878) McVeagh of the South Seas lena mbaineann ID IMBd 0004319.,ref
ga_360,Scríobh Harry Carey (aisteoir a rugadh i 1878) McVeagh of the South Seas lena mbaineann ID IMBd 0004319.,2,True,True,True,A009,ga,719,refs,Film,2,McVeagh_of_the_South_Seas | imdbId | 0004319<br>McVeagh_of_the_South_Seas | writer | Harry_Carey_(actor_born_1878),Film#2,60,Scríobh Harry Carey (aisteoir a rugadh i 1878) McVeagh of the South Seas lena mbaineann ID IMBd 0004319.,ref
ga_60,Scríobh Harry Carey (ar rugadh i 188) McVeagh na Maraí Theas agus tá imdbid 0004319 aige.,3,True,True,True,A005,ga,719,team_d,Film,2,McVeagh_of_the_South_Seas | imdbId | 0004319<br>McVeagh_of_the_South_Seas | writer | Harry_Carey_(actor_born_1878),Film#2,60,Scríobh Harry Carey (aisteoir a rugadh i 1878) McVeagh of the South Seas lena mbaineann ID IMBd 0004319.,ref
ga_260,"Is é Harry Carey an t-údar de McVeagh of the South Seas, a bhfuil uimhir ISSN aige 0004349.",4,False,False,True,A007,ga,719,team_a,Film,2,McVeagh_of_the_South_Seas | imdbId | 0004319<br>McVeagh_of_the_South_Seas | writer | Harry_Carey_(actor_born_1878),Film#2,60,Scríobh Harry Carey (aisteoir a rugadh i 1878) McVeagh of the South Seas lena mbaineann ID IMBd 0004319.,ref
ga_461,"""Is gairmí é Brandon Carter, a rugadh an 1 Eanáir 1942, i réimse na Coibhneasachta Ginearálta. Ba é Dennis William Sciama a chomhairleoir dochtúireachta.""",2,True,True,True,A006,ga,1520,refs,Scientist,3,Brandon_Carter | professionalField | General_relativity<br>Brandon_Carter | doctoralAdvisor | Dennis_William_Sciama<br>Brandon_Carter | birthDate | 1942-01-01,Scientist#3,61,"""Is gairmí é Brandon Carter, a rugadh an 1 Eanáir 1942, i réimse na Coibhneasachta Ginearálta. Ba é Dennis William Sciama a chomhairleoir dochtúireachta.""",ref
ga_161,"Rugadh Brandon Carter ar 1 Eanáir, 1941 agus d'oibrigh sé mar phiolóta feidhmiúcháin ginearálta. Is comhairleoir dochtúireachta é Dennis William Sciama.",4,False,False,True,A008,ga,1520,team_a,Scientist,3,Brandon_Carter | professionalField | General_relativity<br>Brandon_Carter | doctoralAdvisor | Dennis_William_Sciama<br>Brandon_Carter | birthDate | 1942-01-01,Scientist#3,61,"""Is gairmí é Brandon Carter, a rugadh an 1 Eanáir 1942, i réimse na Coibhneasachta Ginearálta. Ba é Dennis William Sciama a chomhairleoir dochtúireachta.""",ref
ga_361,Is gairmí é Brandon Carter i réimse na Coibhneasachta Ginearálta agus rugadh é ar 1 Eanáir 1942. Ba é Dennis William Sciama a chomhairleoir dochtúireachta.,3,True,True,True,A009,ga,1520,team_g,Scientist,3,Brandon_Carter | professionalField | General_relativity<br>Brandon_Carter | doctoralAdvisor | Dennis_William_Sciama<br>Brandon_Carter | birthDate | 1942-01-01,Scientist#3,61,"""Is gairmí é Brandon Carter, a rugadh an 1 Eanáir 1942, i réimse na Coibhneasachta Ginearálta. Ba é Dennis William Sciama a chomhairleoir dochtúireachta.""",ref
ga_61,"D'oibrigh Brandon Carter, a bhí Dennis William Sciama ina chomhairleoir dochtúireachta aige, i dTeoiric ghinearálta na coibhneasachta. Rugadh é ar 01 Eanáir 1942.",5,True,True,True,A005,ga,1520,team_b,Scientist,3,Brandon_Carter | professionalField | General_relativity<br>Brandon_Carter | doctoralAdvisor | Dennis_William_Sciama<br>Brandon_Carter | birthDate | 1942-01-01,Scientist#3,61,"""Is gairmí é Brandon Carter, a rugadh an 1 Eanáir 1942, i réimse na Coibhneasachta Ginearálta. Ba é Dennis William Sciama a chomhairleoir dochtúireachta.""",ref
ga_261,Rugadh Brandon Carter ar an 1 Eanáir 1942 agus is comhairleoir dochtúireachta i gCeanchas Comhghiniúlachta Dennis William Scala aige.,4,False,False,True,A007,ga,1520,team_d,Scientist,3,Brandon_Carter | professionalField | General_relativity<br>Brandon_Carter | doctoralAdvisor | Dennis_William_Sciama<br>Brandon_Carter | birthDate | 1942-01-01,Scientist#3,61,"""Is gairmí é Brandon Carter, a rugadh an 1 Eanáir 1942, i réimse na Coibhneasachta Ginearálta. Ba é Dennis William Sciama a chomhairleoir dochtúireachta.""",ref
ga_462,Tháinig 1969 ina dhiaidh Squeeze: The Velvet Underground Live.,5,True,True,True,A006,ga,87,team_d,MusicalWork,1,Squeeze_(The_Velvet_Underground_album) | followedBy | 1969:_The_Velvet_Underground_Live,MusicalWork#1,62,Tháinig an t-albam 1969: The Velvet Underground Live tar éis Squeeze.,ref
ga_162,Tháinig an t-albam 1969: The Velvet Underground Live tar éis Squeeze.,5,True,True,True,A008,ga,87,refs,MusicalWork,1,Squeeze_(The_Velvet_Underground_album) | followedBy | 1969:_The_Velvet_Underground_Live,MusicalWork#1,62,Tháinig an t-albam 1969: The Velvet Underground Live tar éis Squeeze.,ref
ga_362,Leanann 1969: The Velvet Underground Live Squeeze.,2,True,True,True,A009,ga,87,team_b,MusicalWork,1,Squeeze_(The_Velvet_Underground_album) | followedBy | 1969:_The_Velvet_Underground_Live,MusicalWork#1,62,Tháinig an t-albam 1969: The Velvet Underground Live tar éis Squeeze.,ref
ga_62,Lean an Squeeze (an lipéad Velvet Underground) ar 1969: The Velvet Underground Live.,3,True,True,True,A005,ga,87,team_a,MusicalWork,1,Squeeze_(The_Velvet_Underground_album) | followedBy | 1969:_The_Velvet_Underground_Live,MusicalWork#1,62,Tháinig an t-albam 1969: The Velvet Underground Live tar éis Squeeze.,ref
ga_262,1969: Ba é The Velvet Underground Live an t-albam a lean Squeeze le The Velvet Underground.,5,False,True,True,A007,ga,87,team_g,MusicalWork,1,Squeeze_(The_Velvet_Underground_album) | followedBy | 1969:_The_Velvet_Underground_Live,MusicalWork#1,62,Tháinig an t-albam 1969: The Velvet Underground Live tar éis Squeeze.,ref
ga_463,Tá Alan B. Miller Hall suite i Virginia agus ba é an t-ailtire Robert A. M. Stern a dhear é. Críochnaíodh é i mí an Mheithimh 2009 agus tá sé suite ag 101 Ukrop Way. Tá Scoil Ghnó Mason lonnaithe ann faoi láthair.,3,True,True,True,A006,ga,701,team_g,Building,5,"Alan_B._Miller_Hall | architect | Robert_A._M._Stern<br>Alan_B._Miller_Hall | address | ""101 Ukrop Way""<br>Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business<br>Alan_B._Miller_Hall | completionDate | 2009-06-01<br>Alan_B._Miller_Hall | location | Virginia",Building#5,63,Tá Scoil Ghnó Mason lonnaithe i Halla Alan B. Miller ag 101 Ukrop Way. Ba é ailtire an fhoirgnimh Robert A.M. Stern agus ba é dáta críochnaithe an fhoirgnimh 01/06/2007.,ref
ga_163,"Robert A M Stern atá mar ailtire ag Halla Alan B Miller agus tá sé lonnaithe ag 101 Ukrop Way. Is é Scoil Ghnó Mason an tionónta reatha ag Halla Alan B Miller, a cuireadh críoch leis ar an 1 Meitheamh 2009 i Virginia.",4,True,True,False,A008,ga,701,team_d,Building,5,"Alan_B._Miller_Hall | architect | Robert_A._M._Stern<br>Alan_B._Miller_Hall | address | ""101 Ukrop Way""<br>Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business<br>Alan_B._Miller_Hall | completionDate | 2009-06-01<br>Alan_B._Miller_Hall | location | Virginia",Building#5,63,Tá Scoil Ghnó Mason lonnaithe i Halla Alan B. Miller ag 101 Ukrop Way. Ba é ailtire an fhoirgnimh Robert A.M. Stern agus ba é dáta críochnaithe an fhoirgnimh 01/06/2007.,ref
ga_363,"Tá Alan B Miller Hall suite ag 101 Ukrop Way, Virginia. D'fhan Robert A M Stern é agus críochnaigh sé ar 1 Meitheamh 2009. Is iad na múinteoirí reatha an Scoil Gnó Mason.",1,False,False,True,A009,ga,701,team_a,Building,5,"Alan_B._Miller_Hall | architect | Robert_A._M._Stern<br>Alan_B._Miller_Hall | address | ""101 Ukrop Way""<br>Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business<br>Alan_B._Miller_Hall | completionDate | 2009-06-01<br>Alan_B._Miller_Hall | location | Virginia",Building#5,63,Tá Scoil Ghnó Mason lonnaithe i Halla Alan B. Miller ag 101 Ukrop Way. Ba é ailtire an fhoirgnimh Robert A.M. Stern agus ba é dáta críochnaithe an fhoirgnimh 01/06/2007.,ref
ga_63,Tá Scoil Ghnó Mason lonnaithe i Halla Alan B. Miller ag 101 Ukrop Way. Ba é ailtire an fhoirgnimh Robert A.M. Stern agus ba é dáta críochnaithe an fhoirgnimh 01/06/2007.,4,True,True,True,A005,ga,701,refs,Building,5,"Alan_B._Miller_Hall | architect | Robert_A._M._Stern<br>Alan_B._Miller_Hall | address | ""101 Ukrop Way""<br>Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business<br>Alan_B._Miller_Hall | completionDate | 2009-06-01<br>Alan_B._Miller_Hall | location | Virginia",Building#5,63,Tá Scoil Ghnó Mason lonnaithe i Halla Alan B. Miller ag 101 Ukrop Way. Ba é ailtire an fhoirgnimh Robert A.M. Stern agus ba é dáta críochnaithe an fhoirgnimh 01/06/2007.,ref
ga_263,"Dhear Robert A. M. Stern Alan B. Miller Hall, lonnaithe i 101 Ukrop Way agus Virginia. Tá Mason School of Business ina tionóntaí in Alan B. Miller Hall. Críochnaíodh Alan B. Miller Hall ar 01 Meitheamh 2009.",4,True,True,True,A007,ga,701,team_b,Building,5,"Alan_B._Miller_Hall | architect | Robert_A._M._Stern<br>Alan_B._Miller_Hall | address | ""101 Ukrop Way""<br>Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business<br>Alan_B._Miller_Hall | completionDate | 2009-06-01<br>Alan_B._Miller_Hall | location | Virginia",Building#5,63,Tá Scoil Ghnó Mason lonnaithe i Halla Alan B. Miller ag 101 Ukrop Way. Ba é ailtire an fhoirgnimh Robert A.M. Stern agus ba é dáta críochnaithe an fhoirgnimh 01/06/2007.,ref
ga_464,Is ceol pop rock é an Mermaid (an úrscéal) a bhí sínithe le lipéad taifeadáin Columbia Records. Tá sé ina chomhalta den ghrúpa Train agus tá tréimhse aige de 3.26.,3,True,True,True,A006,ga,1714,team_a,MusicalWork,4,Mermaid_(Train_song) | genre | Pop_rock<br>Mermaid_(Train_song) | musicalBand | Train_(band)<br>Mermaid_(Train_song) | recordLabel | Columbia_Records<br>Mermaid_(Train_song) | runtime | 3.16,MusicalWork#4,64,"""Is amhrán popcheoil/rac-cheoil é Mermaid, arna scríobh ag an mbanna Train agus arna eisiúint ag Columbia Records, agus tá fad reatha iomlán aige de thrí nóiméad agus sé shoicind déag.""",ref
ga_164,"Is Pop rock é Maighdean mhara, cumtha ag Traein. Is é lipéad Maighdean mhara ná Columbia. Tá am rite de 3.16 ag Maighdean mhara.",3,True,True,False,A008,ga,1714,team_b,MusicalWork,4,Mermaid_(Train_song) | genre | Pop_rock<br>Mermaid_(Train_song) | musicalBand | Train_(band)<br>Mermaid_(Train_song) | recordLabel | Columbia_Records<br>Mermaid_(Train_song) | runtime | 3.16,MusicalWork#4,64,"""Is amhrán popcheoil/rac-cheoil é Mermaid, arna scríobh ag an mbanna Train agus arna eisiúint ag Columbia Records, agus tá fad reatha iomlán aige de thrí nóiméad agus sé shoicind déag.""",ref
ga_364,Tá rith-am 3.16 ag Mermaid (Train singing) agus banna ceoil ar a dtugtar Train. Columbia Records a thaifeadann é.,1,False,False,True,A009,ga,1714,team_d,MusicalWork,4,Mermaid_(Train_song) | genre | Pop_rock<br>Mermaid_(Train_song) | musicalBand | Train_(band)<br>Mermaid_(Train_song) | recordLabel | Columbia_Records<br>Mermaid_(Train_song) | runtime | 3.16,MusicalWork#4,64,"""Is amhrán popcheoil/rac-cheoil é Mermaid, arna scríobh ag an mbanna Train agus arna eisiúint ag Columbia Records, agus tá fad reatha iomlán aige de thrí nóiméad agus sé shoicind déag.""",ref
ga_64,Amhrán popcheoil é Mermaid by Train a d’eisigh Columbia Records le ham rite 3 nóiméad agus 16 soicind.,5,True,True,True,A005,ga,1714,team_g,MusicalWork,4,Mermaid_(Train_song) | genre | Pop_rock<br>Mermaid_(Train_song) | musicalBand | Train_(band)<br>Mermaid_(Train_song) | recordLabel | Columbia_Records<br>Mermaid_(Train_song) | runtime | 3.16,MusicalWork#4,64,"""Is amhrán popcheoil/rac-cheoil é Mermaid, arna scríobh ag an mbanna Train agus arna eisiúint ag Columbia Records, agus tá fad reatha iomlán aige de thrí nóiméad agus sé shoicind déag.""",ref
ga_264,"""Is amhrán popcheoil/rac-cheoil é Mermaid, arna scríobh ag an mbanna Train agus arna eisiúint ag Columbia Records, agus tá fad reatha iomlán aige de thrí nóiméad agus sé shoicind déag.""",5,True,True,True,A007,ga,1714,refs,MusicalWork,4,Mermaid_(Train_song) | genre | Pop_rock<br>Mermaid_(Train_song) | musicalBand | Train_(band)<br>Mermaid_(Train_song) | recordLabel | Columbia_Records<br>Mermaid_(Train_song) | runtime | 3.16,MusicalWork#4,64,"""Is amhrán popcheoil/rac-cheoil é Mermaid, arna scríobh ag an mbanna Train agus arna eisiúint ag Columbia Records, agus tá fad reatha iomlán aige de thrí nóiméad agus sé shoicind déag.""",ref
ga_465,"""Stiúir Cyril Frankel an scannán 1956 It’s Great to Be Young, ina raibh Cecil Parker ina phríomhréalta, agus tá fad reatha 94 nóiméad aige.""",4,True,True,True,A006,ga,133,refs,Film,3,It's_Great_to_Be_Young_(1956_film) | runtime | 94.0<br>It's_Great_to_Be_Young_(1956_film) | director | Cyril_Frankel<br>It's_Great_to_Be_Young_(1956_film) | starring | Cecil_Parker,Film#3,65,"""Stiúir Cyril Frankel an scannán 1956 It’s Great to Be Young, ina raibh Cecil Parker ina phríomhréalta, agus tá fad reatha 94 nóiméad aige.""",ref
ga_165,Is é Cyril Frankel an t-aisteoir de It's Great to Be Young (film 1956) a bhfuil réaltaí aige ar a dtugtar Cecil Parker. Tá tréimhse 94.0 ag an scannán.,2,False,False,True,A008,ga,133,team_a,Film,3,It's_Great_to_Be_Young_(1956_film) | runtime | 94.0<br>It's_Great_to_Be_Young_(1956_film) | director | Cyril_Frankel<br>It's_Great_to_Be_Young_(1956_film) | starring | Cecil_Parker,Film#3,65,"""Stiúir Cyril Frankel an scannán 1956 It’s Great to Be Young, ina raibh Cecil Parker ina phríomhréalta, agus tá fad reatha 94 nóiméad aige.""",ref
ga_365,"Tá am rite de 94 ag It's Great to Be Young, atá Cyril Frankel ina stiúrthóir air. Tá príomhpháirt in It's Great to Be Young ag Cecil Parker.",2,True,True,True,A009,ga,133,team_b,Film,3,It's_Great_to_Be_Young_(1956_film) | runtime | 94.0<br>It's_Great_to_Be_Young_(1956_film) | director | Cyril_Frankel<br>It's_Great_to_Be_Young_(1956_film) | starring | Cecil_Parker,Film#3,65,"""Stiúir Cyril Frankel an scannán 1956 It’s Great to Be Young, ina raibh Cecil Parker ina phríomhréalta, agus tá fad reatha 94 nóiméad aige.""",ref
ga_65,Cyril Frankel a stiúir It's Great to Be Young (1956) agus Cecil Parker mar phríomhpháirtí. Tá am rith 94 aige.,4,True,True,True,A005,ga,133,team_d,Film,3,It's_Great_to_Be_Young_(1956_film) | runtime | 94.0<br>It's_Great_to_Be_Young_(1956_film) | director | Cyril_Frankel<br>It's_Great_to_Be_Young_(1956_film) | starring | Cecil_Parker,Film#3,65,"""Stiúir Cyril Frankel an scannán 1956 It’s Great to Be Young, ina raibh Cecil Parker ina phríomhréalta, agus tá fad reatha 94 nóiméad aige.""",ref
